DATE,DGS1
2020-02-19,1.47
2020-02-20,1.46
2020-02-21,1.43
2020-02-24,1.35
2020-02-25,1.30
2020-02-26,1.26
2020-02-27,1.18
2020-02-28,0.97
2020-03-02,0.89
2020-03-03,0.73
2020-03-04,0.59
2020-03-05,0.48
2020-03-06,0.39
2020-03-09,0.31
2020-03-10,0.43
2020-03-11,0.40
2020-03-12,0.39
2020-03-13,0.38
2020-03-16,0.29
2020-03-17,0.30
2020-03-18,0.21
2020-03-19,0.20
2020-03-20,0.15
2020-03-23,0.17
2020-03-24,0.25
2020-03-25,0.19
