DATE,DGS3
2020-02-20,1.35
2020-02-21,1.30
2020-02-24,1.21
2020-02-25,1.16
2020-02-26,1.14
2020-02-27,1.08
2020-02-28,0.85
2020-03-02,0.85
2020-03-03,0.72
2020-03-04,0.68
2020-03-05,0.61
2020-03-06,0.53
2020-03-09,0.40
2020-03-10,0.58
2020-03-11,0.58
2020-03-12,0.58
2020-03-13,0.58
2020-03-16,0.43
2020-03-17,0.54
2020-03-18,0.66
2020-03-19,0.53
2020-03-20,0.41
2020-03-23,0.31
2020-03-24,0.44
2020-03-25,0.41
2020-03-26,0.36
